epoch,train_loss,val_loss,train_mae,val_mae,lr,loss
1,0.3047263652086258,0.1598870821793874,0.6488669645786286,0.43851454377174376,0.0009939057285945933,smooth_l1
2,0.10251996845006943,0.055424578090508776,0.33516417145729066,0.23999006509780885,0.0009757729755661012,smooth_l1
3,0.04951806157827377,0.03992671544353167,0.22114736437797547,0.19564866046110788,0.0009460482294732422,smooth_l1
4,0.04139078542590141,0.035783738940954206,0.19742539167404174,0.1856194547812144,0.0009054634122155991,smooth_l1
5,0.03822331331670284,0.03345106596748034,0.18776380479335786,0.17610195298989614,0.0008550178566873411,smooth_l1
6,0.03651170387864113,0.032261078010002775,0.18242250740528107,0.1723164168993632,0.0007959536998847743,smooth_l1
7,0.03543202184140682,0.031447891741991044,0.1794412124156952,0.1703114378452301,0.0007297252973710758,smooth_l1
8,0.034579724073410034,0.030929145738482475,0.17722687721252442,0.16775446911652883,0.0006579634122155991,smooth_l1
9,0.034209890216588976,0.030402910113334656,0.1761944967508316,0.16646796862284344,0.0005824350601949144,smooth_l1
10,0.03336021512746811,0.029980449825525283,0.1735844135284424,0.16475087245305378,0.0005050000000000001,smooth_l1
11,0.03303384572267532,0.02988316255311171,0.17267099678516387,0.16444139897823334,0.000427564939805086,smooth_l1
12,0.03281811773777008,0.0296198021620512,0.1726321029663086,0.16349547386169433,0.0003520365877844012,smooth_l1
13,0.03242500178515911,0.029175062601764997,0.1707430076599121,0.16310033857822417,0.00028027470262892445,smooth_l1
14,0.032063900902867315,0.02896502288679282,0.1695383995771408,0.16216861069202423,0.0002140463001152259,smooth_l1
15,0.031898275315761566,0.028956203460693358,0.16930510044097902,0.16210294306278228,0.00015498214331265904,smooth_l1
16,0.031760557293891906,0.028836808428168298,0.16866160690784454,0.16204413235187531,0.00010453658778440108,smooth_l1
17,0.03162291169166565,0.02875402125219504,0.16813109934329987,0.16139703412850698,6.395177052675796e-05,smooth_l1
18,0.0315566747635603,0.028713405976692835,0.16801675260066987,0.1611582310994466,3.422702443389901e-05,smooth_l1
19,0.03150817655026913,0.028690269316236177,0.1678795886039734,0.16114605526129405,1.6094271405406862e-05,smooth_l1
20,0.03149207212030888,0.028685855517784756,0.16780018270015717,0.16109836757183074,1e-05,smooth_l1
