epoch,train_loss,val_loss,train_mae,val_mae,lr,loss
1,0.24744098484516144,0.09080854852994283,0.5489667582511902,0.3152668825785319,0.0009939057285945933,smooth_l1
2,0.06766195610165596,0.04967979411284129,0.26240582644939425,0.2214997245868047,0.0009757729755661012,smooth_l1
3,0.048980175107717516,0.04086537381013235,0.2179339075088501,0.19776355584462485,0.0009460482294732422,smooth_l1
4,0.04298556476831436,0.037606500188509626,0.20277668714523314,0.19063968857129415,0.0009054634122155991,smooth_l1
5,0.03978510960936546,0.03488548581798871,0.19377579510211945,0.1812334378560384,0.0008550178566873411,smooth_l1
6,0.0376955671608448,0.0334863743185997,0.18743217170238494,0.17750032285849254,0.0007959536998847743,smooth_l1
7,0.036453287228941915,0.03256148472428322,0.18389528632164,0.17440637528896333,0.0007297252973710758,smooth_l1
8,0.035374433994293214,0.03186870540181796,0.18033962249755858,0.17115143716335296,0.0006579634122155991,smooth_l1
9,0.03468329131603241,0.03097077466547489,0.17842356085777283,0.16883390466372172,0.0005824350601949144,smooth_l1
10,0.03406211107969284,0.030620639349023503,0.17619786858558656,0.16608775893847147,0.0005050000000000001,smooth_l1
11,0.03359784252941608,0.030597889373699824,0.1748432171344757,0.1683739314476649,0.000427564939805086,smooth_l1
12,0.03319742426276207,0.029774677480260532,0.1736976683139801,0.16428133666515352,0.0003520365877844012,smooth_l1
13,0.03278960175812244,0.029628789176543553,0.171656996011734,0.16478648026784262,0.00028027470262892445,smooth_l1
14,0.032550682574510575,0.029361657525102298,0.17112978637218476,0.16282929261525472,0.0002140463001152259,smooth_l1
15,0.03243249580264092,0.02932925338546435,0.17102353215217592,0.16267549057801564,0.00015498214331265904,smooth_l1
16,0.0321545534580946,0.029108520497878394,0.16953181147575377,0.16289404491583506,0.00010453658778440108,smooth_l1
17,0.032070818915963174,0.029067108953992525,0.1696231859922409,0.1622571353117625,6.395177052675796e-05,smooth_l1
18,0.03199626728892326,0.02898815815647443,0.16918690383434296,0.16218526621659596,3.422702443389901e-05,smooth_l1
19,0.0319371185451746,0.02895943892498811,0.16918338119983672,0.16198630015055338,1.6094271405406862e-05,smooth_l1
20,0.031917805820703506,0.028952361717820167,0.16893545806407928,0.16188795626163482,1e-05,smooth_l1
